c_personid,c_index_year,c_index_year_type_code,c_index_year_source_id,c_female,c_index_addr_id,c_index_addr_type_code,c_ethnicity_code,c_household_status_code,c_birthyear,c_death_age,c_fl_earliest_year,c_fl_latest_year,c_surname_chn,c_dy,c_choronym_code,c_self_bio
2104,1079.0,5.0,,0.0,12724.0,1.0,0.0,0.0,,,1109.0,,袁,15.0,0.0,1.0
2105,,,,0.0,100670.0,1.0,0.0,0.0,,69.0,,,袁,15.0,0.0,1.0
2106,,,,0.0,12724.0,1.0,0.0,0.0,,,1126.0,,袁,15.0,0.0,1.0
2107,978.0,5.0,,0.0,100062.0,1.0,0.0,0.0,0.0,0.0,,,袁,15.0,0.0,1.0
2108,,,,0.0,13613.0,1.0,0.0,0.0,,,,,袁,15.0,0.0,1.0
2109,,,,0.0,,,0.0,0.0,0.0,0.0,,,袁,15.0,0.0,0.0
2110,,,,0.0,,,0.0,0.0,0.0,0.0,,,袁,15.0,0.0,0.0
2111,,,,0.0,,,0.0,0.0,0.0,0.0,,,元,15.0,0.0,1.0
2112,1008.0,1.0,,0.0,12690.0,1.0,0.0,0.0,1008.0,76.0,,,元,15.0,0.0,1.0
2113,,,,0.0,,,0.0,0.0,0.0,0.0,,,元,15.0,0.0,0.0
2114,962.0,5.0,,0.0,100409.0,1.0,0.0,0.0,,56.0,,,樂,15.0,0.0,1.0
2115,,,,0.0,,,0.0,0.0,0.0,0.0,,,楊,15.0,0.0,0.0
2116,1099.0,1.0,,0.0,100548.0,1.0,0.0,0.0,1099.0,73.0,,,鄭,15.0,11.0,1.0
2117,1085.0,29.0,,0.0,12704.0,1.0,0.0,0.0,,,,,紀,15.0,87.0,1.0
2118,985.0,5.0,,0.0,12756.0,1.0,0.0,0.0,0.0,0.0,,,齊,15.0,0.0,1.0
2119,,,,0.0,11263.0,1.0,0.0,0.0,0.0,0.0,,,閭邱,15.0,0.0,0.0
2120,1023.0,5.0,,0.0,100584.0,1.0,0.0,0.0,0.0,0.0,1053.0,,周,15.0,0.0,1.0
2121,1027.0,12.0,1346.0,0.0,12589.0,1.0,0.0,0.0,0.0,0.0,,,馬,15.0,30.0,0.0
2122,1085.0,29.0,,0.0,100409.0,1.0,0.0,0.0,0.0,0.0,1126.0,,邵,15.0,6.0,1.0
2123,995.0,1.0,,0.0,13305.0,1.0,0.0,0.0,995.0,63.0,,,石,15.0,33.0,1.0
2124,1016.0,19.0,,0.0,100409.0,1.0,0.0,0.0,0.0,0.0,,,宋,15.0,53.0,1.0
2125,1108.0,5.0,,0.0,100531.0,1.0,0.0,0.0,0.0,0.0,,,宋,15.0,0.0,1.0
2126,1027.0,5.0,21637.0,0.0,11255.0,1.0,0.0,0.0,,45.0,,,竇,15.0,0.0,1.0
2127,,,,0.0,13166.0,1.0,0.0,0.0,0.0,0.0,,,董,15.0,0.0,0.0
2128,968.0,5.0,,0.0,13456.0,1.0,0.0,0.0,0.0,0.0,,,王,15.0,0.0,0.0
2129,,,,0.0,100409.0,1.0,0.0,0.0,0.0,0.0,,,王,15.0,20.0,0.0
2130,1075.0,12.0,1902.0,0.0,13869.0,1.0,0.0,0.0,0.0,0.0,,,王,15.0,0.0,1.0
2131,893.0,23.0,,0.0,11155.0,1.0,0.0,0.0,0.0,0.0,,,王,15.0,0.0,0.0
2132,940.0,29.0,,0.0,12232.0,1.0,0.0,0.0,,,,,王,15.0,0.0,1.0
2133,1011.0,20.0,,0.0,12811.0,1.0,0.0,0.0,0.0,0.0,,,王,15.0,0.0,1.0
2134,1019.0,5.0,,0.0,13869.0,1.0,0.0,0.0,0.0,,,,孫,15.0,0.0,1.0
2135,,,,0.0,,,0.0,0.0,,,,,任,15.0,0.0,1.0
2136,945.0,22.0,,0.0,14693.0,1.0,0.0,0.0,,57.0,954.0,988.0,李,15.0,0.0,1.0
2345,,,,0.0,,,,,,,1203.0,,劉,15.0,,
2346,,,,0.0,,,,,,,1203.0,,劉,15.0,,
3000,1063.0,29.0,,0.0,100658.0,1.0,0.0,0.0,,0.0,,,安,15.0,0.0,1.0
3001,1035.0,29.0,,0.0,100658.0,1.0,0.0,0.0,,0.0,,,安,15.0,0.0,0.0
3002,925.0,13.0,,0.0,15966.0,1.0,0.0,0.0,0.0,0.0,,976.0,查,10.0,0.0,0.0
3003,,,,0.0,14929.0,1.0,0.0,0.0,0.0,0.0,,,柴,6.0,41.0,0.0
3004,981.0,29.0,,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,1002.0,,柴,15.0,0.0,1.0
3005,781.0,28.0,3006.0,0.0,16157.0,1.0,0.0,0.0,0.0,0.0,,,常,6.0,8.0,0.0
3006,721.0,5.0,,0.0,14494.0,1.0,0.0,0.0,0.0,0.0,,,常,6.0,8.0,0.0
3007,1150.0,27.0,7001.0,0.0,12711.0,1.0,0.0,0.0,0.0,0.0,,,常,15.0,8.0,0.0
3008,1219.0,29.0,,0.0,12711.0,1.0,0.0,0.0,,,,,常,15.0,8.0,1.0
3009,1000.0,1.0,,0.0,13359.0,1.0,0.0,0.0,1000.0,78.0,,,常,15.0,8.0,1.0
3010,1150.0,27.0,7001.0,0.0,12711.0,1.0,0.0,0.0,0.0,0.0,,,常,15.0,8.0,0.0
3011,921.0,13.0,,0.0,14748.0,1.0,0.0,0.0,0.0,0.0,,,晁,7.0,45.0,0.0
3012,951.0,1.0,,0.0,16140.0,1.0,0.0,0.0,951.0,84.0,,,晁,15.0,45.0,1.0
3013,1013.0,1.0,,0.0,11263.0,1.0,0.0,0.0,1013.0,55.0,,,晁,15.0,45.0,1.0
3014,1015.0,11.0,8001.0,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,,,晁,15.0,45.0,0.0
3015,977.0,13.0,,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,,1034.0,晁,15.0,45.0,1.0
3016,1079.0,11.0,13.0,0.0,11263.0,1.0,0.0,0.0,0.0,0.0,,,晁,15.0,45.0,0.0
3017,1079.0,11.0,13.0,0.0,11263.0,1.0,0.0,0.0,0.0,0.0,1129.0,1135.0,晁,15.0,45.0,1.0
3018,951.0,12.0,3011.0,0.0,11263.0,1.0,0.0,0.0,0.0,0.0,,,晁,15.0,45.0,0.0
3019,0.0,1.0,,0.0,14703.0,1.0,0.0,0.0,0.0,0.0,,,晁,2.0,45.0,0.0
3020,,,,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,,,晁,15.0,45.0,1.0
3021,981.0,29.0,,0.0,11263.0,1.0,0.0,0.0,0.0,0.0,,,晁,15.0,45.0,1.0
3022,1035.0,1.0,,0.0,11263.0,1.0,0.0,0.0,1035.0,68.0,,,晁,15.0,45.0,1.0
3023,1043.0,5.0,,0.0,100658.0,1.0,0.0,0.0,,68.0,,,晁,15.0,45.0,1.0
3024,1039.0,1.0,,0.0,11263.0,1.0,0.0,0.0,1039.0,65.0,1065.0,,晁,15.0,45.0,1.0
3025,1023.0,5.0,,0.0,11263.0,1.0,0.0,0.0,,47.0,,,晁,15.0,45.0,1.0
3026,,,,0.0,11263.0,1.0,0.0,0.0,0.0,0.0,,,晁,15.0,45.0,0.0
3027,1114.0,1.0,,0.0,100513.0,1.0,0.0,0.0,1114.0,88.0,,,晁,15.0,45.0,1.0
3028,1064.0,5.0,,0.0,100658.0,1.0,0.0,0.0,,52.0,1094.0,1100.0,晁,15.0,45.0,1.0
3029,1059.0,1.0,,0.0,12829.0,1.0,0.0,0.0,1059.0,71.0,,,晁,15.0,45.0,1.0
3030,998.0,29.0,,0.0,100357.0,1.0,0.0,0.0,,,,,戚,15.0,0.0,1.0
3031,904.0,1.0,,0.0,100357.0,1.0,0.0,0.0,904.0,73.0,,,戚,15.0,0.0,0.0
3032,1019.0,5.0,,0.0,12709.0,1.0,0.0,0.0,0.0,0.0,,,錢,15.0,24.0,1.0
3033,1169.0,27.0,150.0,0.0,12793.0,1.0,0.0,0.0,0.0,0.0,,,錢,15.0,24.0,1.0
3034,1007.0,11.0,8006.0,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,,,錢,15.0,24.0,1.0
3035,962.0,5.0,,0.0,12690.0,1.0,0.0,0.0,,76.0,,,錢,15.0,24.0,1.0
3036,852.0,1.0,,0.0,15767.0,1.0,0.0,0.0,852.0,81.0,880.0,907.0,錢,11.0,24.0,0.0
3037,929.0,1.0,,0.0,14816.0,1.0,0.0,0.0,929.0,60.0,939.0,988.0,錢,11.0,24.0,1.0
3038,1115.0,5.0,,0.0,12696.0,1.0,0.0,0.0,,62.0,,,錢,15.0,24.0,1.0
3039,928.0,1.0,,0.0,15767.0,1.0,0.0,0.0,928.0,44.0,,,錢,11.0,24.0,1.0
3040,,,,0.0,12793.0,1.0,0.0,0.0,0.0,0.0,,,錢,15.0,24.0,1.0
3041,1060.0,24.0,,0.0,12793.0,1.0,0.0,0.0,0.0,0.0,,,錢,15.0,24.0,0.0
3042,887.0,1.0,,0.0,15767.0,1.0,0.0,0.0,887.0,55.0,749.0,936.0,錢,11.0,24.0,1.0
3043,1055.0,5.0,,0.0,100637.0,1.0,0.0,0.0,,52.0,,,秦,15.0,0.0,1.0
3044,1140.0,27.0,165.0,0.0,100192.0,1.0,0.0,0.0,0.0,0.0,,1204.0,權,15.0,0.0,1.0
3045,858.0,14.0,,0.0,15846.0,1.0,0.0,0.0,0.0,0.0,,,陳,11.0,0.0,0.0
3046,1004.0,11.0,11650.0,0.0,11478.0,1.0,0.0,0.0,,67.0,,,陳,15.0,0.0,1.0
3047,1018.0,1.0,,0.0,11478.0,1.0,0.0,0.0,1018.0,47.0,,,陳,15.0,0.0,1.0
3048,918.0,13.0,,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,,,陳,15.0,0.0,0.0
3049,948.0,1.0,,0.0,100409.0,1.0,0.0,0.0,948.0,64.0,,,陳,15.0,0.0,1.0
3050,1108.0,1.0,,0.0,100679.0,1.0,0.0,0.0,1108.0,41.0,,,陳,15.0,45.0,1.0
